payload,label,length,special_chars,keywords
/api/users?sort=asc501,0,22,0,0
/login?search=<script>alert(document.cookie)</script>,1,53,6,3
/dashboard,0,10,0,0
/contact?id=1729,0,16,0,0
/index.html,0,11,0,0
/dashboard?category=tech244,0,27,0,0
/checkout,0,9,0,0
/about?search=?id=1; DROP TABLE users,1,37,1,1
/about,0,6,0,0
/../../../windows/system32/cmd.exe,1,34,0,0
/dashboard?page=2308,0,20,0,0
/onload=prompt(1),1,17,2,0
/index.html?page=2443,0,21,0,0
/javascript:eval('var a=1'),1,27,4,1
/index.html?category=tech84,0,27,0,0
/dashboard?user=urmit119,0,24,0,0
/about?search=admin' --,1,23,1,0
/' OR '1'='1,1,12,4,0
/index.html?sort=asc360,0,23,0,0
/api/users?page=2500,0,20,0,0
/?id=1; DROP TABLE users,1,24,1,1
/checkout?category=tech877,0,26,0,0
/index.html,0,11,0,0
/checkout?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,56,9,3
/dashboard?page=2891,0,20,0,0
/about?sort=asc272,0,18,0,0
/checkout?page=2765,0,19,0,0
/about?user=urmit653,0,20,0,0
/about?sort=asc573,0,18,0,0
/checkout,0,9,0,0
/api/users,0,10,0,0
/login?user=urmit968,0,20,0,0
/index.html?category=tech968,0,28,0,0
/index.html?id=1925,0,19,0,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/contact?sort=asc676,0,20,0,0
/index.html?page=2391,0,21,0,0
/login?user=urmit962,0,20,0,0
/login,0,6,0,0
/dashboard?id=196,0,17,0,0
/checkout?user=urmit513,0,23,0,0
/dashboard,0,10,0,0
"/"" OR 1=1 --",1,12,1,0
/../../../../etc/passwd,1,23,0,0
/products/item?page=2776,0,24,0,0
/' OR '1'='1,1,12,4,0
/contact?search=../../../../etc/passwd,1,38,0,0
/products/item?user=urmit263,0,28,0,0
"/index.html?search="" OR 1=1 --",1,30,1,0
/checkout?category=tech135,0,26,0,0
/dashboard?page=2218,0,20,0,0
/contact,0,8,0,0
/contact,0,8,0,0
/index.html,0,11,0,0
/dashboard?category=tech37,0,26,0,0
/?id=1; DROP TABLE users,1,24,1,1
/login?id=1509,0,14,0,0
/api/users?category=tech231,0,27,0,0
/checkout?user=urmit405,0,23,0,0
/dashboard?id=1148,0,18,0,0
/login?page=2204,0,16,0,0
/about?id=1203,0,14,0,0
/checkout?page=2674,0,19,0,0
/contact?category=tech569,0,25,0,0
/contact?sort=asc878,0,20,0,0
/' OR '1'='1,1,12,4,0
/checkout,0,9,0,0
/contact?user=urmit477,0,22,0,0
/dashboard?user=urmit955,0,24,0,0
/api/users?category=tech459,0,27,0,0
/login,0,6,0,0
"/dashboard?search="" OR 1=1 --",1,29,1,0
/checkout?user=urmit865,0,23,0,0
/' OR '1'='1,1,12,4,0
/login?search=../../../windows/system32/cmd.exe,1,47,0,0
/dashboard?category=tech987,0,27,0,0
/products/item?category=tech851,0,31,0,0
/dashboard?id=1959,0,18,0,0
/about?user=urmit116,0,20,0,0
/index.html?sort=asc461,0,23,0,0
/index.html?category=tech881,0,28,0,0
/index.html?page=2997,0,21,0,0
/dashboard,0,10,0,0
/login?page=2614,0,16,0,0
/login?id=1745,0,14,0,0
/'; EXEC xp_cmdshell('dir');--,1,30,7,1
/contact?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,55,9,3
/dashboard?id=1482,0,18,0,0
/api/users,0,10,0,0
/dashboard?page=2700,0,20,0,0
/index.html?page=2989,0,21,0,0
/about?category=tech734,0,23,0,0
/api/users?search=../../../../etc/passwd,1,40,0,0
/api/users?sort=asc585,0,22,0,0
/products/item?search=' OR '1'='1,1,33,4,0
/about?page=2214,0,16,0,0
/dashboard?page=2498,0,20,0,0
/index.html?user=urmit960,0,25,0,0
/login?user=urmit919,0,20,0,0
/products/item,0,14,0,0
/checkout?sort=asc631,0,21,0,0
/about?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,53,9,3
/api/users?id=1594,0,18,0,0
/login?user=urmit388,0,20,0,0
/'; EXEC xp_cmdshell('dir');--,1,30,7,1
/login?id=1458,0,14,0,0
/contact?id=1703,0,16,0,0
/login?sort=asc490,0,18,0,0
/about?sort=asc420,0,18,0,0
/products/item,0,14,0,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/products/item?page=2950,0,24,0,0
/index.html?category=tech859,0,28,0,0
/about?user=urmit784,0,20,0,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/about,0,6,0,0
/contact?category=tech344,0,25,0,0
/dashboard?id=1145,0,18,0,0
/products/item,0,14,0,0
/about?page=2494,0,16,0,0
/contact?search=' OR '1'='1,1,27,4,0
/contact,0,8,0,0
/contact?id=1153,0,16,0,0
/dashboard?user=urmit324,0,24,0,0
/dashboard?page=251,0,19,0,0
/checkout?user=urmit572,0,23,0,0
/about?id=1970,0,14,0,0
/about?sort=asc30,0,17,0,0
/index.html?category=tech505,0,28,0,0
/products/item?page=258,0,23,0,0
/index.html?page=2905,0,21,0,0
/about?category=tech112,0,23,0,0
/about?user=urmit670,0,20,0,0
/products/item,0,14,0,0
"/about?search="" OR 1=1 --",1,25,1,0
/contact?user=urmit416,0,22,0,0
/about?user=urmit973,0,20,0,0
/login,0,6,0,0
"/dashboard?search="" OR 1=1 --",1,29,1,0
/?id=1; DROP TABLE users,1,24,1,1
/login?page=2335,0,16,0,0
/index.html?sort=asc885,0,23,0,0
/dashboard?user=urmit576,0,24,0,0
/login?page=2557,0,16,0,0
/contact?user=urmit319,0,22,0,0
/index.html?id=131,0,18,0,0
/contact?sort=asc630,0,20,0,0
/checkout?user=urmit121,0,23,0,0
/api/users?category=tech200,0,27,0,0
/admin' --,1,10,1,0
/products/item?user=urmit913,0,28,0,0
/contact?search=admin' --,1,25,1,0
/login,0,6,0,0
/admin' --,1,10,1,0
/about?sort=asc418,0,18,0,0
/products/item?user=urmit664,0,28,0,0
/checkout?user=urmit291,0,23,0,0
"/UNION SELECT username, password FROM users",1,43,0,2
/login?user=urmit280,0,20,0,0
"/contact?search="" OR 1=1 --",1,27,1,0
/index.html,0,11,0,0
/checkout,0,9,0,0
/api/users,0,10,0,0
/checkout,0,9,0,0
/about?user=urmit722,0,20,0,0
/dashboard,0,10,0,0
/checkout?sort=asc16,0,20,0,0
/about?sort=asc66,0,17,0,0
/products/item?id=1186,0,22,0,0
/login?page=2769,0,16,0,0
/about?id=1893,0,14,0,0
/api/users?user=urmit418,0,24,0,0
/index.html?sort=asc667,0,23,0,0
"/UNION SELECT username, password FROM users",1,43,0,2
/login,0,6,0,0
/contact?search=' OR '1'='1,1,27,4,0
/'; EXEC xp_cmdshell('dir');--,1,30,7,1
/index.html?user=urmit541,0,25,0,0
/login,0,6,0,0
/checkout?id=1815,0,17,0,0
/products/item?sort=asc930,0,26,0,0
/index.html,0,11,0,0
/checkout?category=tech919,0,26,0,0
/dashboard?category=tech286,0,27,0,0
/api/users,0,10,0,0
/contact?id=1787,0,16,0,0
/checkout?category=tech775,0,26,0,0
/api/users?id=1728,0,18,0,0
/about?sort=asc517,0,18,0,0
/dashboard?id=1200,0,18,0,0
/checkout?page=2452,0,19,0,0
/products/item?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,61,9,3
/dashboard?sort=asc456,0,22,0,0
/about?id=1325,0,14,0,0
/about?id=143,0,13,0,0
/contact?sort=asc816,0,20,0,0
/contact,0,8,0,0
/api/users?sort=asc9,0,20,0,0
/contact?id=179,0,15,0,0
/checkout?category=tech57,0,25,0,0
/products/item?category=tech952,0,31,0,0
/api/users?category=tech634,0,27,0,0
/index.html?user=urmit197,0,25,0,0
/contact?user=urmit837,0,22,0,0
/index.html,0,11,0,0
/index.html?user=urmit78,0,24,0,0
/dashboard?page=2436,0,20,0,0
/dashboard?page=2565,0,20,0,0
/about?id=1873,0,14,0,0
/checkout?sort=asc781,0,21,0,0
/contact?page=2545,0,18,0,0
/products/item?category=tech160,0,31,0,0
/checkout?id=1269,0,17,0,0
/checkout?category=tech870,0,26,0,0
/login?user=urmit427,0,20,0,0
/products/item?search=admin' --,1,31,1,0
/api/users?id=137,0,17,0,0
/api/users?search=javascript:eval('var a=1'),1,44,4,1
/javascript:eval('var a=1'),1,27,4,1
/products/item?page=277,0,23,0,0
/dashboard?user=urmit81,0,23,0,0
/api/users?category=tech311,0,27,0,0
/index.html?page=2171,0,21,0,0
/contact?id=1647,0,16,0,0
/admin' --,1,10,1,0
/dashboard?sort=asc447,0,22,0,0
/login,0,6,0,0
/checkout?search='; EXEC xp_cmdshell('dir');--,1,46,7,1
/contact?page=2472,0,18,0,0
/products/item?sort=asc39,0,25,0,0
/about?user=urmit647,0,20,0,0
/index.html?id=154,0,18,0,0
"/UNION SELECT username, password FROM users",1,43,0,2
/index.html?sort=asc343,0,23,0,0
/dashboard?id=1604,0,18,0,0
"/UNION SELECT username, password FROM users",1,43,0,2
/index.html?category=tech296,0,28,0,0
/api/users?page=2240,0,20,0,0
/contact?user=urmit45,0,21,0,0
/dashboard?user=urmit899,0,24,0,0
/login?category=tech164,0,23,0,0
/products/item?search=?id=1; DROP TABLE users,1,45,1,1
/dashboard?user=urmit164,0,24,0,0
/checkout?page=2515,0,19,0,0
/'; EXEC xp_cmdshell('dir');--,1,30,7,1
/login?search=onload=prompt(1),1,30,2,0
/products/item,0,14,0,0
/dashboard?id=1255,0,18,0,0
/contact?sort=asc726,0,20,0,0
/onload=prompt(1),1,17,2,0
/javascript:eval('var a=1'),1,27,4,1
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/contact,0,8,0,0
/contact?category=tech689,0,25,0,0
/admin' --,1,10,1,0
/api/users?page=265,0,19,0,0
/about,0,6,0,0
/dashboard?id=1939,0,18,0,0
/about?user=urmit961,0,20,0,0
/login?search=onload=prompt(1),1,30,2,0
/dashboard?page=2115,0,20,0,0
/api/users?page=2927,0,20,0,0
/index.html,0,11,0,0
/checkout,0,9,0,0
/checkout?page=2832,0,19,0,0
/index.html?sort=asc520,0,23,0,0
/contact,0,8,0,0
/contact,0,8,0,0
/contact?user=urmit349,0,22,0,0
/contact?sort=asc464,0,20,0,0
/checkout?category=tech399,0,26,0,0
/dashboard?id=1442,0,18,0,0
/about?search=<script>alert(document.cookie)</script>,1,53,6,3
/login?id=1396,0,14,0,0
/javascript:eval('var a=1'),1,27,4,1
/products/item,0,14,0,0
/contact?category=tech239,0,25,0,0
/products/item?category=tech185,0,31,0,0
/index.html,0,11,0,0
/about?search=admin' --,1,23,1,0
/contact?id=1932,0,16,0,0
/products/item,0,14,0,0
/products/item?search=admin' --,1,31,1,0
/checkout?search=../../../windows/system32/cmd.exe,1,50,0,0
/dashboard?sort=asc208,0,22,0,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/login,0,6,0,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/products/item?id=1639,0,22,0,0
/login?user=urmit769,0,20,0,0
/api/users?user=urmit315,0,24,0,0
/index.html?id=1246,0,19,0,0
/contact?id=176,0,15,0,0
/api/users?user=urmit893,0,24,0,0
/contact?page=2675,0,18,0,0
/checkout?sort=asc321,0,21,0,0
/products/item?sort=asc330,0,26,0,0
/login?user=urmit737,0,20,0,0
/about,0,6,0,0
/index.html?id=1583,0,19,0,0
/index.html?id=1315,0,19,0,0
/checkout?search=../../../windows/system32/cmd.exe,1,50,0,0
/api/users?category=tech465,0,27,0,0
/admin' --,1,10,1,0
/login?id=199,0,13,0,0
/checkout?search=../../../windows/system32/cmd.exe,1,50,0,0
/contact?id=1678,0,16,0,0
/about?search=<script>alert(document.cookie)</script>,1,53,6,3
/dashboard,0,10,0,0
/api/users?search=<script>alert(document.cookie)</script>,1,57,6,3
/api/users,0,10,0,0
/' OR '1'='1,1,12,4,0
/login,0,6,0,0
/../../../../etc/passwd,1,23,0,0
/products/item?id=1988,0,22,0,0
/dashboard,0,10,0,0
/api/users?id=1393,0,18,0,0
/checkout?id=1359,0,17,0,0
/login,0,6,0,0
/checkout?sort=asc11,0,20,0,0
/api/users?search=?id=1; DROP TABLE users,1,41,1,1
/login?page=2122,0,16,0,0
/index.html,0,11,0,0
/dashboard?user=urmit741,0,24,0,0
/dashboard?sort=asc506,0,22,0,0
/checkout?search=<script>alert(document.cookie)</script>,1,56,6,3
/checkout?user=urmit922,0,23,0,0
/contact?search=' OR '1'='1,1,27,4,0
/dashboard?page=275,0,19,0,0
/../../../../etc/passwd,1,23,0,0
/about?id=1846,0,14,0,0
/about?category=tech651,0,23,0,0
/api/users,0,10,0,0
/contact?sort=asc34,0,19,0,0
/contact,0,8,0,0
/../../../windows/system32/cmd.exe,1,34,0,0
/api/users?user=urmit637,0,24,0,0
/dashboard?user=urmit72,0,23,0,0
/dashboard?page=273,0,19,0,0
/products/item,0,14,0,0
/products/item?user=urmit163,0,28,0,0
/checkout?search=onload=prompt(1),1,33,2,0
/products/item?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,61,9,3
/api/users?user=urmit546,0,24,0,0
"/"" OR 1=1 --",1,12,1,0
/dashboard?sort=asc936,0,22,0,0
/contact?id=1264,0,16,0,0
/login?search=' OR '1'='1,1,25,4,0
/login?id=161,0,13,0,0
/products/item?sort=asc415,0,26,0,0
/contact?id=1443,0,16,0,0
/api/users?category=tech317,0,27,0,0
/dashboard?page=2173,0,20,0,0
/dashboard?id=1820,0,18,0,0
/dashboard?category=tech65,0,26,0,0
/about?user=urmit647,0,20,0,0
/api/users?category=tech629,0,27,0,0
/products/item?category=tech85,0,30,0,0
/login?sort=asc747,0,18,0,0
/products/item?sort=asc455,0,26,0,0
/about?page=2215,0,16,0,0
/products/item,0,14,0,0
/onload=prompt(1),1,17,2,0
/dashboard?sort=asc157,0,22,0,0
/login?category=tech415,0,23,0,0
/api/users?id=160,0,17,0,0
/about,0,6,0,0
/api/users,0,10,0,0
"/contact?search="" OR 1=1 --",1,27,1,0
/index.html,0,11,0,0
/login?sort=asc811,0,18,0,0
/api/users?user=urmit169,0,24,0,0
/../../../../etc/passwd,1,23,0,0
/products/item?category=tech766,0,31,0,0
/contact?category=tech137,0,25,0,0
/about?user=urmit966,0,20,0,0
/' OR '1'='1,1,12,4,0
/products/item?sort=asc408,0,26,0,0
/products/item?category=tech983,0,31,0,0
/about?id=1339,0,14,0,0
/api/users,0,10,0,0
/api/users?user=urmit542,0,24,0,0
/index.html?category=tech511,0,28,0,0
/checkout?id=1675,0,17,0,0
/contact?page=2266,0,18,0,0
/checkout?category=tech883,0,26,0,0
/dashboard?category=tech762,0,27,0,0
/about?user=urmit24,0,19,0,0
/products/item?search=<script>alert(document.cookie)</script>,1,61,6,3
/../../../../etc/passwd,1,23,0,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/products/item?sort=asc987,0,26,0,0
/products/item?sort=asc101,0,26,0,0
/api/users?category=tech538,0,27,0,0
/dashboard,0,10,0,0
/onload=prompt(1),1,17,2,0
/api/users,0,10,0,0
/../../../windows/system32/cmd.exe,1,34,0,0
/index.html?sort=asc263,0,23,0,0
/checkout?search=' OR '1'='1,1,28,4,0
/../../../windows/system32/cmd.exe,1,34,0,0
/login?sort=asc883,0,18,0,0
/about?search=../../../windows/system32/cmd.exe,1,47,0,0
/api/users?search=?id=1; DROP TABLE users,1,41,1,1
/login?id=1243,0,14,0,0
/api/users?category=tech100,0,27,0,0
/../../../../etc/passwd,1,23,0,0
/login,0,6,0,0
/index.html?id=1429,0,19,0,0
/dashboard?category=tech814,0,27,0,0
/checkout,0,9,0,0
/'; EXEC xp_cmdshell('dir');--,1,30,7,1
/contact?sort=asc430,0,20,0,0
/contact,0,8,0,0
/about,0,6,0,0
/dashboard?user=urmit739,0,24,0,0
/about,0,6,0,0
/login,0,6,0,0
/products/item?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,61,9,3
/api/users?search=../../../windows/system32/cmd.exe,1,51,0,0
/products/item?id=1699,0,22,0,0
/login?sort=asc350,0,18,0,0
/login?id=1946,0,14,0,0
/products/item?sort=asc964,0,26,0,0
/checkout?page=2859,0,19,0,0
/../../../../etc/passwd,1,23,0,0
/contact?user=urmit718,0,22,0,0
/../../../../etc/passwd,1,23,0,0
/dashboard?sort=asc155,0,22,0,0
/api/users?sort=asc99,0,21,0,0
/checkout?search='; EXEC xp_cmdshell('dir');--,1,46,7,1
/about,0,6,0,0
/index.html?id=1215,0,19,0,0
/index.html?sort=asc574,0,23,0,0
/checkout?page=2194,0,19,0,0
/contact?search=?id=1; DROP TABLE users,1,39,1,1
/api/users?id=1799,0,18,0,0
/' OR '1'='1,1,12,4,0
/contact?sort=asc54,0,19,0,0
/login?id=1276,0,14,0,0
/index.html,0,11,0,0
/products/item?page=2126,0,24,0,0
/about?id=1191,0,14,0,0
/api/users?search=onload=prompt(1),1,34,2,0
/index.html?id=1658,0,19,0,0
/contact?sort=asc304,0,20,0,0
/dashboard?category=tech165,0,27,0,0
/api/users?category=tech909,0,27,0,0
/../../../windows/system32/cmd.exe,1,34,0,0
/products/item?id=1462,0,22,0,0
/contact?page=2124,0,18,0,0
/products/item?search=javascript:eval('var a=1'),1,48,4,1
/contact?user=urmit468,0,22,0,0
/about?category=tech584,0,23,0,0
/index.html?id=1162,0,19,0,0
/index.html?id=1988,0,19,0,0
/checkout?page=2223,0,19,0,0
/products/item?sort=asc27,0,25,0,0
/api/users?user=urmit460,0,24,0,0
/api/users?page=2371,0,20,0,0
/contact?user=urmit715,0,22,0,0
/api/users?category=tech923,0,27,0,0
/api/users,0,10,0,0
/login,0,6,0,0
/index.html?category=tech431,0,28,0,0
/about?page=2733,0,16,0,0
/about?sort=asc419,0,18,0,0
/products/item?search=<script>alert(document.cookie)</script>,1,61,6,3
/checkout,0,9,0,0
/api/users?category=tech595,0,27,0,0
/login?category=tech91,0,22,0,0
/checkout?user=urmit788,0,23,0,0
/api/users?sort=asc556,0,22,0,0
/index.html,0,11,0,0
/products/item?user=urmit841,0,28,0,0
/dashboard?sort=asc711,0,22,0,0
/../../../../etc/passwd,1,23,0,0
/products/item?id=128,0,21,0,0
/checkout,0,9,0,0
/about?page=2515,0,16,0,0
/contact,0,8,0,0
/index.html?page=2223,0,21,0,0
/checkout?id=145,0,16,0,0
/../../../../etc/passwd,1,23,0,0
/login?id=1859,0,14,0,0
/products/item?sort=asc589,0,26,0,0
/login?search=' OR '1'='1,1,25,4,0
/checkout,0,9,0,0
/login?id=1415,0,14,0,0
/' OR '1'='1,1,12,4,0
/about?category=tech554,0,23,0,0
/login?sort=asc889,0,18,0,0
/contact?id=1947,0,16,0,0
"/UNION SELECT username, password FROM users",1,43,0,2
/checkout?page=2644,0,19,0,0
/api/users?sort=asc545,0,22,0,0
/about?sort=asc778,0,18,0,0
/api/users?id=1687,0,18,0,0
/api/users?category=tech19,0,26,0,0
/index.html,0,11,0,0
/index.html?page=2764,0,21,0,0
/about?page=2583,0,16,0,0
/contact?category=tech943,0,25,0,0
"/checkout?search=UNION SELECT username, password FROM users",1,59,0,2
/api/users?user=urmit910,0,24,0,0
/index.html?user=urmit566,0,25,0,0
/about,0,6,0,0
/products/item?category=tech318,0,31,0,0
/login?user=urmit109,0,20,0,0
/javascript:eval('var a=1'),1,27,4,1
/dashboard?search='; EXEC xp_cmdshell('dir');--,1,47,7,1
/checkout?sort=asc595,0,21,0,0
/about?id=1857,0,14,0,0
/onload=prompt(1),1,17,2,0
/about?category=tech851,0,23,0,0
/checkout?id=1494,0,17,0,0
/contact?user=urmit561,0,22,0,0
/onload=prompt(1),1,17,2,0
/contact?user=urmit483,0,22,0,0
"/index.html?search=UNION SELECT username, password FROM users",1,61,0,2
/index.html?user=urmit77,0,24,0,0
"/contact?search="" OR 1=1 --",1,27,1,0
/dashboard?sort=asc967,0,22,0,0
/products/item,0,14,0,0
/login?category=tech712,0,23,0,0
/dashboard?page=2176,0,20,0,0
/about?sort=asc655,0,18,0,0
/login,0,6,0,0
/dashboard?category=tech162,0,27,0,0
/index.html?page=2583,0,21,0,0
/products/item?page=2963,0,24,0,0
/login?page=2209,0,16,0,0
/products/item,0,14,0,0
/login,0,6,0,0
/index.html?id=1482,0,19,0,0
/contact?category=tech397,0,25,0,0
/contact,0,8,0,0
/about?page=2737,0,16,0,0
/about?id=1790,0,14,0,0
/?id=1; DROP TABLE users,1,24,1,1
/dashboard?user=urmit178,0,24,0,0
/index.html?page=2548,0,21,0,0
/onload=prompt(1),1,17,2,0
/index.html?page=2848,0,21,0,0
/about?user=urmit913,0,20,0,0
/api/users,0,10,0,0
/checkout?search=' OR '1'='1,1,28,4,0
/dashboard?id=1713,0,18,0,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/index.html?id=1111,0,19,0,0
/index.html?search=<script>alert(document.cookie)</script>,1,58,6,3
/login?search=<script>alert(document.cookie)</script>,1,53,6,3
/index.html?category=tech461,0,28,0,0
/index.html?id=142,0,18,0,0
/login?id=1254,0,14,0,0
/' OR '1'='1,1,12,4,0
/about?id=1401,0,14,0,0
/api/users?user=urmit593,0,24,0,0
/api/users,0,10,0,0
/contact?category=tech670,0,25,0,0
/contact?category=tech324,0,25,0,0
/products/item?category=tech602,0,31,0,0
/checkout?sort=asc215,0,21,0,0
/index.html?id=1416,0,19,0,0
/about?sort=asc585,0,18,0,0
/dashboard,0,10,0,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/about?id=1408,0,14,0,0
/login?category=tech452,0,23,0,0
/contact?page=2848,0,18,0,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/about?user=urmit23,0,19,0,0
"/"" OR 1=1 --",1,12,1,0
/../../../../etc/passwd,1,23,0,0
/api/users?id=1827,0,18,0,0
/api/users?search=admin' --,1,27,1,0
/dashboard?page=2419,0,20,0,0
"/about?search="" OR 1=1 --",1,25,1,0
/checkout?id=126,0,16,0,0
/contact?user=urmit649,0,22,0,0
/api/users,0,10,0,0
/products/item,0,14,0,0
/javascript:eval('var a=1'),1,27,4,1
/../../../../etc/passwd,1,23,0,0
/api/users,0,10,0,0
/onload=prompt(1),1,17,2,0
/contact,0,8,0,0
/javascript:eval('var a=1'),1,27,4,1
/contact?user=urmit610,0,22,0,0
/products/item?category=tech419,0,31,0,0
/contact?category=tech456,0,25,0,0
/login?user=urmit750,0,20,0,0
/about?id=1891,0,14,0,0
/index.html,0,11,0,0
/checkout?sort=asc860,0,21,0,0
/contact?user=urmit514,0,22,0,0
/index.html?id=1431,0,19,0,0
/index.html?id=164,0,18,0,0
/dashboard,0,10,0,0
/login?user=urmit263,0,20,0,0
/dashboard?page=2611,0,20,0,0
/checkout,0,9,0,0
/checkout?sort=asc246,0,21,0,0
/api/users?id=1750,0,18,0,0
/products/item?category=tech580,0,31,0,0
/about,0,6,0,0
/index.html?search=../../../../etc/passwd,1,41,0,0
/contact?search=onload=prompt(1),1,32,2,0
/about?user=urmit602,0,20,0,0
/../../../windows/system32/cmd.exe,1,34,0,0
/checkout?user=urmit742,0,23,0,0
/about?search=../../../windows/system32/cmd.exe,1,47,0,0
/about?page=2318,0,16,0,0
/dashboard?id=1793,0,18,0,0
/login?category=tech492,0,23,0,0
/products/item?sort=asc80,0,25,0,0
/checkout?user=urmit204,0,23,0,0
/index.html?page=213,0,20,0,0
/../../../../etc/passwd,1,23,0,0
/index.html?category=tech13,0,27,0,0
/contact?page=2774,0,18,0,0
/products/item?category=tech649,0,31,0,0
/dashboard?user=urmit981,0,24,0,0
/contact?search=../../../windows/system32/cmd.exe,1,49,0,0
/checkout,0,9,0,0
/index.html?page=2889,0,21,0,0
/login,0,6,0,0
/login?category=tech470,0,23,0,0
/index.html?id=1280,0,19,0,0
/api/users,0,10,0,0
/login?sort=asc158,0,18,0,0
/index.html,0,11,0,0
/index.html?user=urmit825,0,25,0,0
/index.html?category=tech166,0,28,0,0
/products/item?user=urmit549,0,28,0,0
/contact?id=1694,0,16,0,0
/login?page=2646,0,16,0,0
/checkout?id=182,0,16,0,0
/?id=1; DROP TABLE users,1,24,1,1
/login?page=2805,0,16,0,0
/checkout?sort=asc484,0,21,0,0
/about?sort=asc504,0,18,0,0
/about?user=urmit129,0,20,0,0
/about?search=onload=prompt(1),1,30,2,0
/<script>alert(document.cookie)</script>,1,40,6,3
/login?id=1900,0,14,0,0
/login?category=tech601,0,23,0,0
/about?sort=asc278,0,18,0,0
/checkout,0,9,0,0
/about?user=urmit975,0,20,0,0
/index.html?sort=asc223,0,23,0,0
/about?user=urmit639,0,20,0,0
/contact?page=2551,0,18,0,0
/checkout?id=1935,0,17,0,0
/checkout?page=2777,0,19,0,0
/checkout?search=?id=1; DROP TABLE users,1,40,1,1
/dashboard?user=urmit398,0,24,0,0
/dashboard?category=tech324,0,27,0,0
/login,0,6,0,0
/dashboard?sort=asc201,0,22,0,0
/about?search=admin' --,1,23,1,0
/dashboard?category=tech374,0,27,0,0
/contact?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,55,9,3
/products/item?sort=asc356,0,26,0,0
/' OR '1'='1,1,12,4,0
/index.html?sort=asc601,0,23,0,0
/dashboard?id=1210,0,18,0,0
/products/item?sort=asc608,0,26,0,0
/api/users?user=urmit966,0,24,0,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1,40,9,3
/about?user=urmit782,0,20,0,0
/api/users,0,10,0,0
/products/item?category=tech474,0,31,0,0
/api/users,0,10,0,0
/api/users?page=2260,0,20,0,0
/login,0,6,0,0
/products/item?page=2998,0,24,0,0
/contact?page=2194,0,18,0,0
/checkout?id=1599,0,17,0,0
/login?page=2117,0,16,0,0
/about,0,6,0,0
/checkout?category=tech610,0,26,0,0
/index.html?sort=asc12,0,22,0,0
/login?sort=asc903,0,18,0,0
/login?sort=asc895,0,18,0,0
/about,0,6,0,0
/products/item,0,14,0,0
/contact?sort=asc373,0,20,0,0
/contact?category=tech896,0,25,0,0
/about?category=tech355,0,23,0,0
"/"" OR 1=1 --",1,12,1,0
/contact?sort=asc692,0,20,0,0
/about?user=urmit836,0,20,0,0
/contact?page=2927,0,18,0,0
/login?id=165,0,13,0,0
/about?category=tech297,0,23,0,0
/contact?sort=asc855,0,20,0,0
/contact?user=urmit363,0,22,0,0
/checkout?page=2220,0,19,0,0
/admin' --,1,10,1,0
/products/item?search=../../../windows/system32/cmd.exe,1,55,0,0
/checkout?page=2336,0,19,0,0
/checkout?search=?id=1; DROP TABLE users,1,40,1,1
/dashboard?id=1928,0,18,0,0
/dashboard?sort=asc744,0,22,0,0
/login,0,6,0,0
/login?user=urmit213,0,20,0,0
/checkout?category=tech163,0,26,0,0
/api/users,0,10,0,0
/contact?search=' OR '1'='1,1,27,4,0
/login?id=1495,0,14,0,0
/admin' --,1,10,1,0
/checkout?search=' OR '1'='1,1,28,4,0
/about?search=<script>alert(document.cookie)</script>,1,53,6,3
/dashboard,0,10,0,0
/about?id=1592,0,14,0,0
/products/item?page=2857,0,24,0,0
/contact?page=249,0,17,0,0
/dashboard?sort=asc547,0,22,0,0
/checkout?page=286,0,18,0,0
/login?sort=asc740,0,18,0,0
/index.html?id=1416,0,19,0,0
/contact?sort=asc688,0,20,0,0
/contact?id=1423,0,16,0,0
/checkout?search=../../../windows/system32/cmd.exe,1,50,0,0
/api/users?id=1775,0,18,0,0
/api/users?sort=asc87,0,21,0,0
/about?page=2679,0,16,0,0
/dashboard?category=tech66,0,26,0,0
/dashboard?page=2576,0,20,0,0
/contact?user=urmit302,0,22,0,0
/index.html?id=1423,0,19,0,0
/contact?page=2353,0,18,0,0
/about,0,6,0,0
